,Name,R1toR2,R2toR3,R3toR4,R4toR5,R5toR6,R6toR7,R7toR8,R8toR9,R9toR10
security_monkey,1.65,-2.93,0.0,0.36,0.04,4.59,-3.59,10.07,1.55
sentence-transformers,-0.89,0.0,0.64,0.0,1.49,-0.73,-3.15,-0.63,-1.66
sentry,-8.77,0.0,-0.56,0.0,0.0,0.0,0.0,1.23,0.0
serverless-application-model,0.0,0.0,0.0,-2.3,12.27,-0.8,-0.88,0.88,0.8
sigma,4.21,3.54,0.0,-6.69,-0.54,6.0,-5.66,-6.78,0.0
sktime,-5.05,0.32,13.7,-1.83,0.18,1.87,2.14,0.82,0.0
snorkel,7.29,-2.81,-0.93,-0.54,18.76,-0.04,0.0,0.0,-0.08
speech_recognition,0.71,-0.85,0.86,-5.88,0.0,0.0,0.0,0.0,0.0
speedtest-cli,-1.29,-1.33,0.0,-0.98,0.0,-0.92,61.66,-0.0,-0.0
spotify-downloader,0.98,-1.9,0.0,2.49,0.0,0.0,12.63,-1.09,0.0
spyder,-0.01,0.0,0.0,0.0,0.0,0.18,-0.18,0.0,0.0
sqlalchemy,0.0,0.0,-0.15,0.0,-0.01,0.03,0.0,0.0,0.14
sqlfluff,-12.0,-7.71,3.27,1.52,3.23,-0.39,0.0,0.08,-0.57
st2,0.0,0.0,-0.03,-7.3,-0.0,-0.0,6.74,0.0,0.0
stanza,0.75,2.79,-1.4,-0.6,0.0,5.56,-0.22,-2.0,0.15
